Symbol,Security Name,Exchange,ETF
TFIN,"Triumph Financial, Inc. Common Stock",NYSE,N
TFSL,TFS Financial Corporation - Common Stock,NASDAQ,N
TFX,Teleflex Incorporated Common Stock,NYSE,N
TG,Tredegar Corporation Common Stock,NYSE,N
TGL,Treasure Global Inc. - Common Stock,NASDAQ,N
TGS,Transportadora de Gas del Sur SA TGS Common Stock,NYSE,N
TGT,Target Corporation Common Stock,NYSE,N
TGTX,"TG Therapeutics, Inc. - Common Stock",NASDAQ,N
TH,Target Hospitality Corp. - Common Stock,NASDAQ,N
THC,Tenet Healthcare Corporation Common Stock,NYSE,N
THFF,First Financial Corporation  - Common Stock,NASDAQ,N
THO,"Thor Industries, Inc. Common Stock",NYSE,N
THRM,Gentherm Inc - Common Stock,NASDAQ,N
THRY,"Thryv Holdings, Inc. - Common Stock",NASDAQ,N
TIC,"TIC Solutions, Inc. Common Stock",NYSE,N
TIGO,Millicom International Cellular S.A. - Common Stock,NASDAQ,N
TIL,"Instil Bio, Inc. - Common Stock",NASDAQ,N
TILE,"Interface, Inc. - Common Stock",NASDAQ,N
TIPT,Tiptree Inc. - Common Stock,NASDAQ,N
TISI,"Team, Inc. Common Stock",NYSE,N
TITN,Titan Machinery Inc. - Common Stock,NASDAQ,N
TJX,"TJX Companies, Inc. (The) Common Stock",NYSE,N
TK,Teekay Corporation Ltd. Common Stock,NYSE,N
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,NYSE,N
TKNO,"Alpha Teknova, Inc. - Common Stock",NASDAQ,N
TKO,"TKO Group Holdings, Inc. Class A Common Stock",NYSE,N
TKR,Timken Company (The) Common Stock,NYSE,N
TLF,"Tandy Leather Factory, Inc. - common stock",NASDAQ,N
TLN,Talen Energy Corporation - Common Stock,NASDAQ,N
TLPH,"Talphera, Inc. - Common Stock",NASDAQ,N
TLRY,"Tilray Brands, Inc. - Common Stock",NASDAQ,N
TLS,Telos Corporation - Common Stock,NASDAQ,N
TLSI,"TriSalus Life Sciences, Inc. - Common Stock",NASDAQ,N
TLYS,"Tilly's, Inc. Common Stock",NYSE,N
TM,Toyota Motor Corporation Common Stock,NYSE,N
TMC,TMC the metals company Inc. - Common Stock,NASDAQ,N
TMCI,"Treace Medical Concepts, Inc. - Common Stock",NASDAQ,N
TMCR,The Metals Royalty Company Inc. - Common Stock,NASDAQ,N
TMDX,"TransMedics Group, Inc. - Common Stock",NASDAQ,N
TMHC,Taylor Morrison Home Corporation Common Stock,NYSE,N
TMO,Thermo Fisher Scientific Inc Common Stock,NYSE,N
TMS,Teamshares Inc. - Common Stock,NASDAQ,N
TMUS,"T-Mobile US, Inc. - Common Stock",NASDAQ,N
TNC,Tennant Company Common Stock,NYSE,N
TNDM,"Tandem Diabetes Care, Inc. - Common Stock",NASDAQ,N
TNET,"TriNet Group, Inc. Common Stock",NYSE,N
TNGX,"Tango Therapeutics, Inc. - Common Stock",NASDAQ,N
TNON,"Tenon Medical, Inc. - Common Stock",NASDAQ,N
TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,NASDAQ,N
TNYA,"Tenaya Therapeutics, Inc. - Common Stock",NASDAQ,N
TOI,"The Oncology Institute, Inc. - Common Stock",NASDAQ,N
TOL,"Toll Brothers, Inc. Common Stock",NYSE,N
TOMZ,"TOMI Environmental Solutions, Inc. - Common Stock",NASDAQ,N
TONX,TON Strategy Company - Common Stock,NASDAQ,N
TORO,Toro Corp. - Common stock,NASDAQ,N
TOST,"Toast, Inc. Class A Common Stock",NYSE,N
TOWN,Towne Bank - Common Stock,NASDAQ,N
TPB,"Turning Point Brands, Inc. Common Stock",NYSE,N
TPC,Tutor Perini Corporation Common Stock,NYSE,N
TPCS,TechPrecision Corporation - Common stock,NASDAQ,N
TPG,TPG Inc. - Class A Common Stock,NASDAQ,N
TPL,Texas Pacific Land Corporation Common Stock,NYSE,N
TPR,"Tapestry, Inc. Common Stock",NYSE,N
TPST,"Tempest Therapeutics, Inc. - Common Stock",NASDAQ,N
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,NYSE,N
TR,"Tootsie Roll Industries, Inc. Common Stock",NYSE,N
TRAK,"ReposiTrak, Inc. Common Stock",NYSE,N
TRAW,"Traws Pharma, Inc. - Common Stock",NASDAQ,N
TRC,Tejon Ranch Co Common Stock,NYSE,N
TRDA,"Entrada Therapeutics, Inc. - Common Stock",NASDAQ,N
TREE,"LendingTree, Inc. - Common Stock",NASDAQ,N
TREX,"Trex Company, Inc. Common Stock",NYSE,N
TRGP,"Targa Resources, Inc. Common Stock",NYSE,N
TRIN,Trinity Capital Inc. - Common Stock,NASDAQ,N
TRIP,"TripAdvisor, Inc. - Common Stock",NASDAQ,N
TRMB,Trimble Inc. - Common Stock,NASDAQ,N
TRMD,TORM plc - Class A Common Stock,NASDAQ,N
TRMK,Trustmark Corporation - Common Stock,NASDAQ,N
TRN,"Trinity Industries, Inc. Common Stock",NYSE,N
TRNO,Terreno Realty Corporation Common Stock,NYSE,N
TRNR,Interactive Strength Inc. - Common Stock,NASDAQ,N
TRNS,"Transcat, Inc. - Common Stock",NASDAQ,N
TRON,Tron Inc. - Common Stock,NASDAQ,N
TROW,"T. Rowe Price Group, Inc. - Common Stock",NASDAQ,N
TRP,TC Energy Corporation Common Stock,NYSE,N
TRS,TriMas Corporation - Common Stock,NASDAQ,N
TRST,TrustCo Bank Corp NY - Common Stock,NASDAQ,N
TRTX,"TPG RE Finance Trust, Inc. Common Stock",NYSE,N
TRU,TransUnion Common Stock,NYSE,N
TRUG,"TruGolf Holdings, Inc. - Class A Common Stock",NASDAQ,N
TRUP,"Trupanion, Inc. - Common Stock",NASDAQ,N
TRV,"The Travelers Companies, Inc. Common Stock",NYSE,N
TRVI,"Trevi Therapeutics, Inc. - Common Stock",NASDAQ,N
TSBK,"Timberland Bancorp, Inc. - Common Stock",NASDAQ,N
TSCO,Tractor Supply Company - Common Stock,NASDAQ,N
TSHA,"Taysha Gene Therapies, Inc. - Common Stock",NASDAQ,N
TSI,"TCW Strategic Income Fund, Inc. Common Stock",NYSE,N
TSLA,"Tesla, Inc.  - Common Stock",NASDAQ,N
TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",NYSE,N
TSN,"Tyson Foods, Inc. Common Stock",NYSE,N
TSQ,"Townsquare Media, Inc. Class A Common Stock",NYSE,N
TSSI,"TSS, Inc. - Common Stock",NASDAQ,N
TTAN,"ServiceTitan, Inc. - Class A Common Stock",NASDAQ,N
TTC,Toro Company (The) Common Stock,NYSE,N
TTD,"The Trade Desk, Inc. - Class A Common Stock",NASDAQ,N
TTEC,"TTEC Holdings, Inc. - Common Stock",NASDAQ,N
TTEK,"Tetra Tech, Inc. - Common Stock",NASDAQ,N
TTGT,"TechTarget, Inc. - Common Stock",NASDAQ,N
TTI,"Tetra Technologies, Inc. Common Stock",NYSE,N
TTMI,"TTM Technologies, Inc. - Common Stock",NASDAQ,N
TTRX,Turn Therapeutics Inc. - Common Stock,NASDAQ,N
TTWO,"Take-Two Interactive Software, Inc. - Common Stock",NASDAQ,N
TULP,"Bloomia Holdings, Inc. - Common Stock",NASDAQ,N
TUSK,"Mammoth Energy Services, Inc. - Common Stock",NASDAQ,N
TV,Grupo Televisa S.A.B. Common Stock,NYSE,N
TVC,Tennessee Valley Authority Common Stock,NYSE,N
TVGN,Tevogen Bio Holdings Inc. - Common Stock,NASDAQ,N
TVRD,"Tvardi Therapeutics, Inc. - Common Stock",NASDAQ,N
TVTX,"Travere Therapeutics, Inc. - Common Stock",NASDAQ,N
TW,Tradeweb Markets Inc. - Class A Common Stock,NASDAQ,N
TWAV,"TaoWeave, Inc. - Common Stock",NASDAQ,N
TWFG,"TWFG, Inc. - Common Stock",NASDAQ,N
TWI,"Titan International, Inc. (DE) Common Stock",NYSE,N
TWIN,"Twin Disc, Incorporated - Common Stock",NASDAQ,N
TWLO,Twilio Inc. Class A Common Stock,NYSE,N
TWN,"Taiwan Fund, Inc. (The) Common Stock",NYSE,N
TWST,Twist Bioscience Corporation - Common Stock,NASDAQ,N
TXG,"10x Genomics, Inc. - Common Stock",NASDAQ,N
TXMD,"TherapeuticsMD, Inc. - Common Stock",NASDAQ,N
TXN,Texas Instruments Incorporated - Common Stock,NASDAQ,N
TXNM,"TXNM Energy, Inc. Common Stock",NYSE,N
TXRH,"Texas Roadhouse, Inc. - Common Stock",NASDAQ,N
TXT,Textron Inc. Common Stock,NYSE,N
TY,Tri Continental Corporation Common Stock,NYSE,N
TYG,Tortoise Energy Infrastructure Corporation Common Stock,NYSE,N
TYGO,"Tigo Energy, Inc. - Common Stock",NASDAQ,N
TYL,"Tyler Technologies, Inc. Common Stock",NYSE,N
TYRA,"Tyra Biosciences, Inc. - Common Stock",NASDAQ,N
TZOO,Travelzoo - Common Stock,NASDAQ,N
U,Unity Software Inc. Common Stock,NYSE,N
UA,"Under Armour, Inc. Class C Common Stock",NYSE,N
UAA,"Under Armour, Inc. Class A Common Stock",NYSE,N
UAL,"United Airlines Holdings, Inc. - Common Stock",NASDAQ,N
UAMY,United States Antimony Corporation Common Stock,NYSE,N
UBCP,"United Bancorp, Inc. - Common Stock",NASDAQ,N
UBER,"Uber Technologies, Inc. Common Stock",NYSE,N
UBSI,"United Bankshares, Inc. - Common Stock",NASDAQ,N
UCB,"United Community Banks, Inc. Common Stock",NYSE,N
UCFI,CN Healthy Food Tech Group Corp. - Common Stock,NASDAQ,N
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",NASDAQ,N
UDR,"UDR, Inc. Common Stock",NYSE,N
UEIC,Universal Electronics Inc. - Common Stock,NASDAQ,N
UFCS,"United Fire Group, Inc - Common Stock",NASDAQ,N
UFI,"Unifi, Inc. New Common Stock",NYSE,N
UFPI,"UFP Industries, Inc. - Common Stock",NASDAQ,N
UFPT,"UFP Technologies, Inc. - Common Stock",NASDAQ,N
UG,"United-Guardian, Inc. - Common Stock",NASDAQ,N
UGI,UGI Corporation Common Stock,NYSE,N
UHAL,U-Haul Holding Company Common Stock,NYSE,N
UHAL.B,U-Haul Holding Company Series N Non-Voting Common Stock ,NYSE,N
UHS,"Universal Health Services, Inc. Common Stock",NYSE,N
UHT,Universal Health Realty Income Trust Common Stock,NYSE,N
UI,Ubiquiti Inc. Common Stock,NYSE,N
UIS,Unisys Corporation New Common Stock,NYSE,N
ULBI,Ultralife Corporation - Common Stock,NASDAQ,N
ULCC,"Frontier Group Holdings, Inc. - Common Stock",NASDAQ,N
ULH,"Universal Logistics Holdings, Inc. - Common Stock",NASDAQ,N
ULS,UL Solutions Inc. Class A Common Stock,NYSE,N
ULTA,"Ulta Beauty, Inc. - Common Stock",NASDAQ,N
UMBF,UMB Financial Corporation - Common Stock,NASDAQ,N
UMC,United Microelectronics Corporation (NEW) Common Stock,NYSE,N
UMH,"UMH Properties, Inc. Common Stock",NYSE,N
UNB,"Union Bankshares, Inc. - Common Stock",NASDAQ,N
UNCY,"Unicycive Therapeutics, Inc. - Common Stock",NASDAQ,N
UNF,Unifirst Corporation Common Stock,NYSE,N
UNFI,"United Natural Foods, Inc. Common Stock",NYSE,N
UNH,UnitedHealth Group Incorporated Common Stock (DE),NYSE,N
UNIT,Uniti Group Inc. - Common Stock,NASDAQ,N
UNM,Unum Group Common Stock,NYSE,N
UNP,Union Pacific Corporation Common Stock,NYSE,N
UNTY,"Unity Bancorp, Inc. - Common Stock",NASDAQ,N
UONE,"Urban One, Inc.  - Class A Common Stock",NASDAQ,N
UONEK,"Urban One, Inc.  - Class D Common Stock",NASDAQ,N
UP,Wheels Up Experience Inc. Class A Common Stock,NYSE,N
UPB,"Upstream Bio, Inc. - Common Stock",NASDAQ,N
UPBD,"Upbound Group, Inc. - Common Stock",NASDAQ,N
UPLD,"Upland Software, Inc. - Common Stock",NASDAQ,N
UPS,"United Parcel Service, Inc. Common Stock",NYSE,N
UPST,"Upstart Holdings, Inc. - Common stock",NASDAQ,N
UPWK,Upwork Inc. - Common Stock,NASDAQ,N
UPXI,"Upexi, Inc. - Common Stock",NASDAQ,N
URBN,"Urban Outfitters, Inc. - Common Stock",NASDAQ,N
URI,"United Rentals, Inc. Common Stock",NYSE,N
UROY,Uranium Royalty Corp. - Common Stock,NASDAQ,N
USA,Liberty All-Star Equity Fund Common Stock,NYSE,N
USAR,"USA Rare Earth, Inc. - Common Stock",NASDAQ,N
USAU,U.S. Gold Corp. - Common Stock,NASDAQ,N
USB,U.S. Bancorp Common Stock,NYSE,N
USCB,"USCB Financial Holdings, Inc.  - Class A Common Stock",NASDAQ,N
USDE,StablecoinX Inc. - Class A Common Stock,NASDAQ,N
USEA,United Maritime Corporation - Common Stock,NASDAQ,N
USFD,US Foods Holding Corp. Common Stock,NYSE,N
USGO,U.S. GoldMining Inc. - Common stock,NASDAQ,N
USIO,"Usio, Inc. - Common Stock",NASDAQ,N
USLM,"United States Lime & Minerals, Inc. - Common Stock",NASDAQ,N
USNA,"USANA Health Sciences, Inc. Common Stock",NYSE,N
USPH,"U.S. Physical Therapy, Inc. Common Stock",NYSE,N
UTF,"Cohen & Steers Infrastructure Fund, Inc Common Stock",NYSE,N
UTHR,United Therapeutics Corporation - Common Stock,NASDAQ,N
UTI,Universal Technical Institute Inc Common Stock,NYSE,N
UTL,UNITIL Corporation Common Stock,NYSE,N
UTMD,"Utah Medical Products, Inc. - Common Stock",NASDAQ,N
UTZ,Utz Brands Inc Class A Common Stock ,NYSE,N
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,NYSE,N
UVSP,Univest Financial Corporation - Common Stock,NASDAQ,N
UVV,Universal Corporation Common Stock,NYSE,N
UWMC,UWM Holdings Corporation Class A Common Stock,NYSE,N
VABK,Virginia National Bankshares Corporation - Common Stock,NASDAQ,N
VAC,Marriott Vacations Worldwide Corporation Common Stock,NYSE,N
VALU,"Value Line, Inc. - Common Stock",NASDAQ,N
VANI,"Vivani Medical, Inc.  - Common Stock",NASDAQ,N
VATE,INNOVATE Corp. Common Stock,NYSE,N
VBF,Invesco Bond Fund Common Stock,NYSE,N
VBIO,"Valion Bio, Inc. - Common stock",NASDAQ,N
VC,Visteon Corporation - Common Stock,NASDAQ,N
VCEL,Vericel Corporation - Common Stock,NASDAQ,N
VCTR,"Victory Capital Holdings, Inc. - Common Stock",NASDAQ,N
VCV,Invesco California Value Municipal Income Trust Common Stock,NYSE,N
VCYT,"Veracyte, Inc. - Common Stock",NASDAQ,N
VECO,Veeco Instruments Inc. - Common Stock,NASDAQ,N
VEEA,Veea Inc. - Common Stock,NASDAQ,N
VEEE,Twin Vee PowerCats Co. - Common Stock,NASDAQ,N
VEEV,Veeva Systems Inc. Class A Common Stock,NYSE,N
VEL,"Velocity Financial, Inc. Common Stock",NYSE,N
VELO,"Velo3D, Inc. - Common stock",NASDAQ,N
VERA,"Vera Therapeutics, Inc. - Class A Common Stock",NASDAQ,N
VERI,"Veritone, Inc. - Common Stock",NASDAQ,N
VERU,Veru Inc. - Common Stock,NASDAQ,N
VERX,"Vertex, Inc. - Class A Common Stock",NASDAQ,N
VFC,V.F. Corporation Common Stock,NYSE,N
VG,"Venture Global, Inc. Class A common stock",NYSE,N
VGAS,"Verde Clean Fuels, Inc. - Class A Common Stock",NASDAQ,N
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),NYSE,N
VHC,VirnetX Holding Corp - Common Stock,NASDAQ,N
VHI,"Valhi, Inc. Common Stock",NYSE,N
VHUB,"VenHub Global, Inc. - Common Stock",NASDAQ,N
VIA,"Via Transportation, Inc. Class A Common Stock",NYSE,N
VIAV,Viavi Solutions Inc. - Common Stock,NASDAQ,N
VICI,VICI Properties Inc. Common Stock,NYSE,N
VICR,Vicor Corporation - Common Stock,NASDAQ,N
VIR,"Vir Biotechnology, Inc. - Common Stock",NASDAQ,N
VIRC,Virco Manufacturing Corporation - Common Stock,NASDAQ,N
VIRT,"Virtu Financial, Inc. Class A Common Stock",NYSE,N
VISN,"Vistance Networks, Inc.  - Common Stock",NASDAQ,N
VITL,"Vital Farms, Inc. - Common Stock",NASDAQ,N
VIVK,"Vivakor, Inc. - Common Stock",NASDAQ,N
VIVS,"VivoSim Labs, Inc. - Common Stock",NASDAQ,N
VKQ,Invesco Municipal Trust Common Stock,NYSE,N
VKTX,"Viking Therapeutics, Inc. - Common Stock",NASDAQ,N
VLGEA,"Village Super Market, Inc. - Class A Common Stock",NASDAQ,N
VLO,Valero Energy Corporation Common Stock,NYSE,N
VLTO,Veralto Corp Common Stock ,NYSE,N
VLY,Valley National Bancorp - Common Stock,NASDAQ,N
VMC,Vulcan Materials Company (Holding Company) Common Stock,NYSE,N
VMET,Versamet Royalties Corporation - Common Stock,NASDAQ,N
VMI,"Valmont Industries, Inc. Common Stock",NYSE,N
VMO,Invesco Municipal Opportunity Trust Common Stock,NYSE,N
VNCE,Vince Holding Corp. - Common Stock,NASDAQ,N
VNDA,Vanda Pharmaceuticals Inc. - Common Stock,NASDAQ,N
VNO,Vornado Realty Trust Common Stock,NYSE,N
VNOM,"Viper Energy, Inc.  - Class A Common Stock",NASDAQ,N
VNT,Vontier Corporation Common Stock ,NYSE,N
VOR,Vor Biopharma Inc. - Common Stock,NASDAQ,N
VOXR,Vox Royalty Corp. - common stock,NASDAQ,N
VOYA,"Voya Financial, Inc. Common Stock",NYSE,N
VOYG,"Voyager Technologies, Inc. Class A Common Stock",NYSE,N
VPG,"Vishay Precision Group, Inc. Common Stock",NYSE,N
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),NYSE,N
VRA,"Vera Bradley, Inc. - Common Stock",NASDAQ,N
VRCA,Verrica Pharmaceuticals Inc. - Common Stock,NASDAQ,N
VRDN,"Viridian Therapeutics, Inc.  - Common Stock",NASDAQ,N
VREX,Varex Imaging Corporation - Common Stock,NASDAQ,N
VRM,"Vroom, Inc. - Common Stock",NASDAQ,N
VRME,"VerifyMe, Inc. - Common Stock",NASDAQ,N
VRNS,"Varonis Systems, Inc. - Common Stock",NASDAQ,N
VRRM,Verra Mobility Corporation - Class A Common Stock,NASDAQ,N
VRSK,"Verisk Analytics, Inc. - Common Stock",NASDAQ,N
VRSN,"VeriSign, Inc. - Common Stock",NASDAQ,N
VRT,"Vertiv Holdings, LLC Class A Common Stock",NYSE,N
VRTS,"Virtus Investment Partners, Inc. Common Stock",NYSE,N
VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,NASDAQ,N
VS,Versus Systems Inc. - Common Stock,NASDAQ,N
VSAT,"ViaSat, Inc. - Common Stock",NASDAQ,N
VSEC,VSE Corporation - Common Stock,NASDAQ,N
VSEE,"VSee Health, Inc. - Common Stock",NASDAQ,N
VSH,"Vishay Intertechnology, Inc. Common Stock",NYSE,N
VSNT,"Versant Media Group, Inc. - Class A Common Stock",NASDAQ,N
VST,Vistra Corp. Common Stock,NYSE,N
VSTD,Vestand Inc.  - Class A Common Stock,NASDAQ,N
VSTM,"Verastem, Inc. - Common Stock",NASDAQ,N
VSTS,Vestis Corporation Common Stock,NYSE,N
VSXY,Victorias Secret & Co. Common Stock ,NYSE,N
VTGN,"Vistagen Therapeutics, Inc. - Common Stock",NASDAQ,N
VTIX,Virtuix Holdings Inc. - Class A Common Stock,NASDAQ,N
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,NYSE,N
VTOL,"Bristow Group, Inc. Common Stock",NYSE,N
VTR,"Ventas, Inc. Common Stock",NYSE,N
VTRS,Viatris Inc. - Common Stock,NASDAQ,N
VTS,"Vitesse Energy, Inc. Common Stock",NYSE,N
VTSI,"VirTra, Inc. - Common Stock",NASDAQ,N
VTVT,vTv Therapeutics Inc. - Class A Common Stock,NASDAQ,N
VUZI,Vuzix Corporation  - Common Stock,NASDAQ,N
VVOS,"Vivos Therapeutics, Inc. - Common Stock",NASDAQ,N
VVR,Invesco Senior Income Trust Common Stock (DE),NYSE,N
VVV,Valvoline Inc. Common Stock,NYSE,N
VVX,"V2X, Inc. Common Stock",NYSE,N
VWAV,"VisionWave Holdings, Inc. - Common Stock",NASDAQ,N
VYGR,"Voyager Therapeutics, Inc. - Common Stock",NASDAQ,N
VYNE,VYNE Therapeutics Inc. - Common Stock,NASDAQ,N
VYX,NCR Voyix Corporation Common Stock,NYSE,N
VZ,Verizon Communications Inc. Common Stock,NYSE,N
W,Wayfair Inc. Class A Common Stock,NYSE,N
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,NYSE,N
WABC,Westamerica Bancorporation - Common Stock,NASDAQ,N
WAFD,"WaFd, Inc. - Common Stock",NASDAQ,N
WAL,Western Alliance Bancorporation Common Stock (DE),NYSE,N
WASH,"Washington Trust Bancorp, Inc. - Common Stock",NASDAQ,N
WAT,Waters Corporation Common Stock,NYSE,N
WATT,Energous Corporation - Common Stock,NASDAQ,N
WAY,Waystar Holding Corp. - Common Stock,NASDAQ,N
WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",NASDAQ,N
WBS,Webster Financial Corporation Common Stock,NYSE,N
WBTN,WEBTOON Entertainment Inc. - Common stock,NASDAQ,N
WCC,"WESCO International, Inc. Common Stock",NYSE,N
WD,"Walker & Dunlop, Inc Common Stock",NYSE,N
WDAY,"Workday, Inc. - Class A Common Stock",NASDAQ,N
WDC,Western Digital Corporation - Common Stock,NASDAQ,N
WDFC,WD-40 Company - Common Stock,NASDAQ,N
WEAV,"Weave Communications, Inc. Common Stock",NYSE,N
WEC,"WEC Energy Group, Inc. Common Stock",NYSE,N
WELL,Welltower Inc. Common Stock,NYSE,N
WEN,Wendy's Company (The) - Common Stock,NASDAQ,N
WERN,"Werner Enterprises, Inc. - Common Stock",NASDAQ,N
WEST,Westrock Coffee Company - Common Stock,NASDAQ,N
WETH,Wetouch Technology Inc. - Common Stock,NASDAQ,N
WEX,WEX Inc. common stock,NYSE,N
WEYS,"Weyco Group, Inc. - Common Stock",NASDAQ,N
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),NYSE,N
WFC,Wells Fargo & Company Common Stock,NYSE,N
WFCF,"Where Food Comes From, Inc. - Common Stock",NASDAQ,N
WFG,West Fraser Timber Co. Ltd Common stock,NYSE,N
WGO,"Winnebago Industries, Inc. Common Stock",NYSE,N
WGRX,"Wellgistics Health, Inc. - Common Stock",NASDAQ,N
WGS,GeneDx Holdings Corp. - Class A Common Stock,NASDAQ,N
WH,"Wyndham Hotels & Resorts, Inc. Common Stock ",NYSE,N
WHD,"Cactus, Inc. Class A Common Stock",NYSE,N
WHG,Westwood Holdings Group Inc Common Stock,NYSE,N
WHK,WhiteHawk Minerals Corp Class A Common Stock,NYSE,N
WHLR,"Wheeler Real Estate Investment Trust, Inc. - Common Stock",NASDAQ,N
WHR,Whirlpool Corporation Common Stock,NYSE,N
WHWK,"Whitehawk Therapeutics, Inc. - Common Stock",NASDAQ,N
WINA,Winmark Corporation - Common Stock,NASDAQ,N
WING,Wingstop Inc. - Common Stock,NASDAQ,N
WIT,Wipro Limited Common Stock,NYSE,N
WK,Workiva Inc. Class A Common Stock,NYSE,N
WKC,World Kinect Corporation Common Stock,NYSE,N
WKHS,"Workhorse Group, Inc. - Common Stock",NASDAQ,N
WKSP,"Worksport, Ltd. - Common Stock",NASDAQ,N
WLDN,"Willdan Group, Inc. - Common Stock",NASDAQ,N
WLFC,Willis Lease Finance Corporation - Common Stock,NASDAQ,N
WLK,Westlake Corporation Common Stock,NYSE,N
WLTH,Wealthfront Corporation - Common Stock,NASDAQ,N
WLY,"John Wiley & Sons, Inc. Common Stock",NYSE,N
WLYB,"John Wiley & Sons, Inc. Common Stock",NYSE,N
WM,"Waste Management, Inc. Common Stock",NYSE,N
WMB,"Williams Companies, Inc. (The) Common Stock",NYSE,N
WMG,Warner Music Group Corp. - Class A Common Stock,NASDAQ,N
WMK,"Weis Markets, Inc. Common Stock",NYSE,N
WMS,"Advanced Drainage Systems, Inc. Common Stock",NYSE,N
WMT,Walmart Inc. - Common Stock,NASDAQ,N
WNC,Wabash National Corporation Common Stock,NYSE,N
WNEB,"Western New England Bancorp, Inc. - Common Stock",NASDAQ,N
WOLF,"Wolfspeed, Inc. Common Stock New",NYSE,N
WOOF,"Petco Health and Wellness Company, Inc. - Class A Common Stock",NASDAQ,N
WRAP,"Wrap Technologies, Inc. - Common Stock",NASDAQ,N
WRB,W.R. Berkley Corporation Common Stock,NYSE,N
WRBY,Warby Parker Inc. Class A Common Stock,NYSE,N
WRLD,World Acceptance Corporation - Common Stock,NASDAQ,N
WSBC,"WesBanco, Inc. - Common Stock",NASDAQ,N
WSBF,"Waterstone Financial, Inc. - Common Stock",NASDAQ,N
WSBK,"Winchester Bancorp, Inc. - Common Stock",NASDAQ,N
WSC,WillScot Holdings Corporation - Class A Common Stock,NASDAQ,N
WSFS,WSFS Financial Corporation - Common Stock,NASDAQ,N
WSM,"Williams-Sonoma, Inc. Common Stock (DE)",NYSE,N
WSO,"Watsco, Inc. Common Stock",NYSE,N
WSO.B,"Watsco, Inc. Class B Common Stock",NYSE,N
WST,"West Pharmaceutical Services, Inc. Common Stock",NYSE,N
WT,"WisdomTree, Inc. Common Stock",NYSE,N
WTBA,West Bancorporation - Common Stock,NASDAQ,N
WTFC,Wintrust Financial Corporation - Common Stock,NASDAQ,N
WTI,"W&T Offshore, Inc. Common Stock",NYSE,N
WTM,"White Mountains Insurance Group, Ltd. Common Stock",NYSE,N
WTRG,"Essential Utilities, Inc. Common Stock",NYSE,N
WTS,"Watts Water Technologies, Inc. Class A Common Stock",NYSE,N
WTTR,"Select Water Solutions, Inc. Class A common stock",NYSE,N
